antecedent,consequent,confidence,lift,support,readable
['RAM_32GB+'],['STORAGE_512GB-1TB'],0.5013192612137203,1.9612490059458916,0.09693877551020408,"RAM_32GB+  ->  STORAGE_512GB-1TB   (confidence=0.50, lift=1.96)"
"['CPU_i7/i9', 'STORAGE_256-512GB']",['RAM_16-32GB'],0.6352941176470588,1.9547511312217192,0.05510204081632653,"CPU_i7/i9, STORAGE_256-512GB  ->  RAM_16-32GB   (confidence=0.64, lift=1.95)"
['CPU_CoreUltra'],['PRICE_1200+'],0.8467432950191571,1.9524904214559389,0.11275510204081633,"CPU_CoreUltra  ->  PRICE_1200+   (confidence=0.85, lift=1.95)"
"['STORAGE_Dual-Drive', 'STORAGE_SSD']",['PRICE_1200+'],0.8461538461538461,1.951131221719457,0.05612244897959184,"STORAGE_Dual-Drive, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.85, lift=1.95)"
"['STORAGE_256-512GB', 'STORAGE_SSD']",['RAM_16-32GB'],0.6305732484076433,1.9402253797158253,0.050510204081632655,"STORAGE_256-512GB, STORAGE_SSD  ->  RAM_16-32GB   (confidence=0.63, lift=1.94)"
['STORAGE_Dual-Drive'],['PRICE_1200+'],0.8409090909090909,1.9390374331550804,0.05663265306122449,"STORAGE_Dual-Drive  ->  PRICE_1200+   (confidence=0.84, lift=1.94)"
"['STORAGE_Dual-Drive', 'STORAGE_1-2TB', 'STORAGE_SSD']",['PRICE_1200+'],0.8389830508474576,1.9345962113659023,0.050510204081632655,"STORAGE_Dual-Drive, STORAGE_1-2TB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=1.93)"
"['STORAGE_HDD', 'STORAGE_SSD']",['PRICE_1200+'],0.8387096774193549,1.9339658444022771,0.053061224489795916,"STORAGE_HDD, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=1.93)"
"['STORAGE_Dual-Drive', 'STORAGE_HDD', 'STORAGE_SSD']",['PRICE_1200+'],0.8387096774193549,1.9339658444022771,0.053061224489795916,"STORAGE_Dual-Drive, STORAGE_HDD, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=1.93)"
"['CPU_i7/i9', 'RAM_16-32GB', 'STORAGE_SSD']",['PRICE_1200+'],0.8363636363636363,1.9285561497326202,0.07040816326530612,"CPU_i7/i9, RAM_16-32GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=1.93)"
"['STORAGE_128-256GB', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.5586854460093896,1.9278582291873305,0.12142857142857143,"STORAGE_128-256GB, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.56, lift=1.93)"
"['STORAGE_Dual-Drive', 'STORAGE_HDD']",['PRICE_1200+'],0.8333333333333334,1.9215686274509804,0.05357142857142857,"STORAGE_Dual-Drive, STORAGE_HDD  ->  PRICE_1200+   (confidence=0.83, lift=1.92)"
"['STORAGE_Dual-Drive', 'STORAGE_1-2TB']",['PRICE_1200+'],0.8319327731092437,1.9183391003460208,0.050510204081632655,"STORAGE_Dual-Drive, STORAGE_1-2TB  ->  PRICE_1200+   (confidence=0.83, lift=1.92)"
"['STORAGE_SSD', 'PRICE_1200+']",['RAM_8-16GB'],0.5543237250554324,1.9128072202617035,0.12755102040816327,"STORAGE_SSD, PRICE_1200+  ->  RAM_8-16GB   (confidence=0.55, lift=1.91)"
['STORAGE_128-256GB'],['RAM_8-16GB'],0.552901023890785,1.9078978993414413,0.1653061224489796,"STORAGE_128-256GB  ->  RAM_8-16GB   (confidence=0.55, lift=1.91)"
['RAM_8-16GB'],['STORAGE_128-256GB'],0.5704225352112676,1.9078978993414413,0.1653061224489796,"RAM_8-16GB  ->  STORAGE_128-256GB   (confidence=0.57, lift=1.91)"
['STORAGE_1-2TB'],['CPU_i7/i9'],0.5526315789473685,1.9069681245366943,0.05357142857142857,"STORAGE_1-2TB  ->  CPU_i7/i9   (confidence=0.55, lift=1.91)"
"['PRICE_700-1200', 'STORAGE_SSD']",['RAM_8-16GB'],0.55,1.8978873239436622,0.05612244897959184,"PRICE_700-1200, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.55, lift=1.90)"
"['STORAGE_1-2TB', 'STORAGE_SSD']",['PRICE_1200+'],0.8217054263565892,1.8947560419516645,0.05408163265306123,"STORAGE_1-2TB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.82, lift=1.89)"
['CPU_i5'],['STORAGE_128-256GB'],0.5650319829424307,1.8898680658142737,0.13520408163265307,"CPU_i5  ->  STORAGE_128-256GB   (confidence=0.57, lift=1.89)"
['STORAGE_128-256GB'],['CPU_i5'],0.4522184300341297,1.8898680658142732,0.13520408163265307,"STORAGE_128-256GB  ->  CPU_i5   (confidence=0.45, lift=1.89)"
['GPU_NVIDIA'],['CPU_i7/i9'],0.5472154963680388,1.8882788254953453,0.11530612244897959,"GPU_NVIDIA  ->  CPU_i7/i9   (confidence=0.55, lift=1.89)"
['CPU_i7/i9'],['GPU_NVIDIA'],0.397887323943662,1.888278825495345,0.11530612244897959,"CPU_i7/i9  ->  GPU_NVIDIA   (confidence=0.40, lift=1.89)"
"['CPU_i7/i9', 'RAM_8-16GB']",['STORAGE_SSD'],0.7681818181818182,1.886762360446571,0.08622448979591837,"CPU_i7/i9, RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.77, lift=1.89)"
"['CPU_i5', 'RAM_8-16GB', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.7674418604651163,1.8849449204406366,0.0673469387755102,"CPU_i5, RAM_8-16GB, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.77, lift=1.88)"
"['STORAGE_SSD', 'PRICE_1200+']",['GPU_NVIDIA'],0.3968957871396896,1.8835732271036116,0.0913265306122449,"STORAGE_SSD, PRICE_1200+  ->  GPU_NVIDIA   (confidence=0.40, lift=1.88)"
"['GPU_NVIDIA', 'CPU_i7/i9']",['STORAGE_SSD'],0.7654867256637168,1.880142834963515,0.08826530612244898,"GPU_NVIDIA, CPU_i7/i9  ->  STORAGE_SSD   (confidence=0.77, lift=1.88)"
"['RAM_8-16GB', 'STORAGE_SSD', 'PRICE_1200+']",['CPU_i7/i9'],0.544,1.8771830985915496,0.06938775510204082,"RAM_8-16GB, STORAGE_SSD, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.54, lift=1.88)"
"['RAM_16-32GB', 'GPU_IntelIntegrated']",['STORAGE_256-512GB'],0.5546218487394958,1.874239350912779,0.10102040816326531,"RAM_16-32GB, GPU_IntelIntegrated  ->  STORAGE_256-512GB   (confidence=0.55, lift=1.87)"
"['RAM_8-16GB', 'PRICE_1200+']",['CPU_i7/i9'],0.5404411764705882,1.8649026512013256,0.075,"RAM_8-16GB, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.54, lift=1.86)"
"['CPU_i7/i9', 'RAM_8-16GB', 'STORAGE_SSD']",['PRICE_1200+'],0.8047337278106509,1.855621301775148,0.06938775510204082,"CPU_i7/i9, RAM_8-16GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.80, lift=1.86)"
"['CPU_i7/i9', 'RAM_16-32GB']",['GPU_NVIDIA'],0.3888888888888889,1.8455743879472692,0.05,"CPU_i7/i9, RAM_16-32GB  ->  GPU_NVIDIA   (confidence=0.39, lift=1.85)"
"['CPU_CoreUltra', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.798941798941799,1.8422657952069719,0.0770408163265306,"CPU_CoreUltra, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.80, lift=1.84)"
"['CPU_i7/i9', 'STORAGE_SSD']",['PRICE_1200+'],0.7972602739726027,1.838388396454472,0.14846938775510204,"CPU_i7/i9, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.80, lift=1.84)"
"['RAM_16-32GB', 'PRICE_1200+']",['GPU_NVIDIA'],0.3872053872053872,1.837584888432346,0.058673469387755105,"RAM_16-32GB, PRICE_1200+  ->  GPU_NVIDIA   (confidence=0.39, lift=1.84)"
"['CPU_i5', 'RAM_8-16GB']",['STORAGE_SSD'],0.7439024390243902,1.8271287976037656,0.0933673469387755,"CPU_i5, RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.74, lift=1.83)"
"['STORAGE_SSD', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.5294117647058824,1.8268434134217069,0.1239795918367347,"STORAGE_SSD, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.53, lift=1.83)"
['CPU_i5'],['RAM_8-16GB'],0.5245202558635395,1.809964263191087,0.12551020408163266,"CPU_i5  ->  RAM_8-16GB   (confidence=0.52, lift=1.81)"
['RAM_8-16GB'],['CPU_i5'],0.43309859154929575,1.8099642631910866,0.12551020408163266,"RAM_8-16GB  ->  CPU_i5   (confidence=0.43, lift=1.81)"
"['PRICE_700-1200', 'RAM_8-16GB']",['STORAGE_128-256GB'],0.5409836065573771,1.809433223297712,0.050510204081632655,"PRICE_700-1200, RAM_8-16GB  ->  STORAGE_128-256GB   (confidence=0.54, lift=1.81)"
"['RAM_8-16GB', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.7253731343283583,1.7816182246661432,0.1239795918367347,"RAM_8-16GB, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.73, lift=1.78)"
"['GPU_NVIDIA', 'STORAGE_SSD']",['PRICE_1200+'],0.771551724137931,1.7791075050709941,0.0913265306122449,"GPU_NVIDIA, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.77, lift=1.78)"
"['PRICE_700-1200', 'GPU_IntelIntegrated']",['CPU_i5'],0.4232209737827715,1.768684666554866,0.05765306122448979,"PRICE_700-1200, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.42, lift=1.77)"
"['STORAGE_SSD', 'PRICE_1200+', 'GPU_IntelIntegrated']",['CPU_i7/i9'],0.512,1.7667605633802819,0.0653061224489796,"STORAGE_SSD, PRICE_1200+, GPU_IntelIntegrated  ->  CPU_i7/i9   (confidence=0.51, lift=1.77)"
['STORAGE_1-2TB'],['PRICE_1200+'],0.7631578947368421,1.7597523219814244,0.07397959183673469,"STORAGE_1-2TB  ->  PRICE_1200+   (confidence=0.76, lift=1.76)"
"['RAM_8-16GB', 'STORAGE_SSD', 'PRICE_1200+']",['CPU_i5'],0.42,1.7552238805970148,0.05357142857142857,"RAM_8-16GB, STORAGE_SSD, PRICE_1200+  ->  CPU_i5   (confidence=0.42, lift=1.76)"
"['CPU_CoreUltra', 'GPU_IntelIntegrated']",['STORAGE_256-512GB'],0.5185185185185185,1.7522349936143038,0.05,"CPU_CoreUltra, GPU_IntelIntegrated  ->  STORAGE_256-512GB   (confidence=0.52, lift=1.75)"
"['GPU_NVIDIA', 'CPU_i7/i9']",['PRICE_1200+'],0.7522123893805309,1.7345132743362832,0.08673469387755102,"GPU_NVIDIA, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.75, lift=1.73)"
"['RAM_16-32GB', 'PRICE_1200+']",['CPU_i7/i9'],0.5016835016835017,1.7311613790487033,0.0760204081632653,"RAM_16-32GB, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.50, lift=1.73)"
"['STORAGE_SSD', 'GPU_IntelIntegrated']",['CPU_i5'],0.4139433551198257,1.7299125288589732,0.09693877551020408,"STORAGE_SSD, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.41, lift=1.73)"
"['GPU_NVIDIA', 'RAM_8-16GB']",['STORAGE_SSD'],0.7019867549668874,1.7241779946555131,0.05408163265306123,"GPU_NVIDIA, RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.70, lift=1.72)"
"['GPU_NVIDIA', 'PRICE_1200+']",['STORAGE_HDD'],0.36678200692041524,1.7198390755119948,0.05408163265306123,"GPU_NVIDIA, PRICE_1200+  ->  STORAGE_HDD   (confidence=0.37, lift=1.72)"
"['CPU_i7/i9', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.7441860465116279,1.7160054719562243,0.0653061224489796,"CPU_i7/i9, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.74, lift=1.72)"
"['RAM_8-16GB', 'PRICE_1200+']",['CPU_i5'],0.40808823529411764,1.705443371378402,0.05663265306122449,"RAM_8-16GB, PRICE_1200+  ->  CPU_i5   (confidence=0.41, lift=1.71)"
"['STORAGE_256-512GB', 'PRICE_1200+']",['RAM_16-32GB'],0.5524193548387096,1.6997518610421833,0.06989795918367347,"STORAGE_256-512GB, PRICE_1200+  ->  RAM_16-32GB   (confidence=0.55, lift=1.70)"
"['STORAGE_SSD', 'PRICE_1200+', 'GPU_IntelIntegrated']",['CPU_i5'],0.4,1.671641791044776,0.05102040816326531,"STORAGE_SSD, PRICE_1200+, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.40, lift=1.67)"
['STORAGE_SSD'],['RAM_8-16GB'],0.47869674185463656,1.6518408697800842,0.19489795918367347,"STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.48, lift=1.65)"
['RAM_8-16GB'],['STORAGE_SSD'],0.6725352112676056,1.651840869780084,0.19489795918367347,"RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.67, lift=1.65)"
['CPU_CoreUltra'],['STORAGE_512GB-1TB'],0.421455938697318,1.6488096603727411,0.05612244897959184,"CPU_CoreUltra  ->  STORAGE_512GB-1TB   (confidence=0.42, lift=1.65)"
"['CPU_i5', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.4712328767123288,1.6260852787960642,0.08775510204081632,"CPU_i5, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.47, lift=1.63)"
"['RAM_8-16GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.7037037037037037,1.6226579520697169,0.08724489795918368,"RAM_8-16GB, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.70, lift=1.62)"
"['RAM_32GB+', 'STORAGE_512GB-1TB']",['PRICE_1200+'],0.7,1.6141176470588234,0.06785714285714285,"RAM_32GB+, STORAGE_512GB-1TB  ->  PRICE_1200+   (confidence=0.70, lift=1.61)"
['PRICE_1200+'],['GPU_NVIDIA'],0.34,1.6135593220338984,0.14744897959183673,"PRICE_1200+  ->  GPU_NVIDIA   (confidence=0.34, lift=1.61)"
['GPU_NVIDIA'],['PRICE_1200+'],0.6997578692493946,1.6135593220338984,0.14744897959183673,"GPU_NVIDIA  ->  PRICE_1200+   (confidence=0.70, lift=1.61)"
"['CPU_i7/i9', 'STORAGE_SSD', 'PRICE_1200+']",['RAM_8-16GB'],0.46735395189003437,1.6127002565219497,0.06938775510204082,"CPU_i7/i9, STORAGE_SSD, PRICE_1200+  ->  RAM_8-16GB   (confidence=0.47, lift=1.61)"
"['CPU_i7/i9', 'RAM_8-16GB']",['STORAGE_128-256GB'],0.4818181818181818,1.6115420415761714,0.05408163265306123,"CPU_i7/i9, RAM_8-16GB  ->  STORAGE_128-256GB   (confidence=0.48, lift=1.61)"
"['CPU_i7/i9', 'RAM_16-32GB']",['STORAGE_SSD'],0.6547619047619048,1.608187134502924,0.08418367346938775,"CPU_i7/i9, RAM_16-32GB  ->  STORAGE_SSD   (confidence=0.65, lift=1.61)"
['STORAGE_256-512GB'],['RAM_16-32GB'],0.5206896551724138,1.6021220159151195,0.1540816326530612,"STORAGE_256-512GB  ->  RAM_16-32GB   (confidence=0.52, lift=1.60)"
['RAM_16-32GB'],['STORAGE_256-512GB'],0.4740973312401884,1.6021220159151193,0.1540816326530612,"RAM_16-32GB  ->  STORAGE_256-512GB   (confidence=0.47, lift=1.60)"
"['CPU_i7/i9', 'STORAGE_SSD']",['RAM_8-16GB'],0.46301369863013697,1.5977233262589234,0.08622448979591837,"CPU_i7/i9, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.46, lift=1.60)"
['STORAGE_HDD'],['PRICE_400-700'],0.31100478468899523,1.5832970856894304,0.0663265306122449,"STORAGE_HDD  ->  PRICE_400-700   (confidence=0.31, lift=1.58)"
['PRICE_400-700'],['STORAGE_HDD'],0.33766233766233766,1.5832970856894302,0.0663265306122449,"PRICE_400-700  ->  STORAGE_HDD   (confidence=0.34, lift=1.58)"
['STORAGE_SSD'],['CPU_i7/i9'],0.4573934837092732,1.5783296268841118,0.18622448979591838,"STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.46, lift=1.58)"
['CPU_i7/i9'],['STORAGE_SSD'],0.6426056338028169,1.5783296268841116,0.18622448979591838,"CPU_i7/i9  ->  STORAGE_SSD   (confidence=0.64, lift=1.58)"
"['GPU_NVIDIA', 'STORAGE_SSD']",['RAM_8-16GB'],0.45689655172413796,1.5766148615832931,0.05408163265306123,"GPU_NVIDIA, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.46, lift=1.58)"
['PRICE_1200+'],['RAM_32GB+'],0.3035294117647059,1.5697035542449171,0.13163265306122449,"PRICE_1200+  ->  RAM_32GB+   (confidence=0.30, lift=1.57)"
['RAM_32GB+'],['PRICE_1200+'],0.6807387862796834,1.5697035542449171,0.13163265306122449,"RAM_32GB+  ->  PRICE_1200+   (confidence=0.68, lift=1.57)"
"['CPU_i7/i9', 'PRICE_1200+']",['RAM_8-16GB'],0.4523076923076923,1.560780065005417,0.075,"CPU_i7/i9, PRICE_1200+  ->  RAM_8-16GB   (confidence=0.45, lift=1.56)"
"['RAM_16-32GB', 'PRICE_1200+']",['STORAGE_256-512GB'],0.4612794612794613,1.5588064553581795,0.06989795918367347,"RAM_16-32GB, PRICE_1200+  ->  STORAGE_256-512GB   (confidence=0.46, lift=1.56)"
"['STORAGE_HDD', 'CPU_i7/i9']",['PRICE_1200+'],0.6733333333333333,1.5526274509803923,0.05153061224489796,"STORAGE_HDD, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.67, lift=1.55)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.6732673267326733,1.5524752475247527,0.06938775510204082,"RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.67, lift=1.55)"
"['CPU_i5', 'STORAGE_256-512GB']",['GPU_IntelIntegrated'],0.908256880733945,1.5520344256656775,0.050510204081632655,"CPU_i5, STORAGE_256-512GB  ->  GPU_IntelIntegrated   (confidence=0.91, lift=1.55)"
"['CPU_i7/i9', 'RAM_8-16GB']",['PRICE_1200+'],0.6681818181818182,1.5407486631016043,0.075,"CPU_i7/i9, RAM_8-16GB  ->  PRICE_1200+   (confidence=0.67, lift=1.54)"
"['CPU_CoreUltra', 'STORAGE_256-512GB']",['GPU_IntelIntegrated'],0.8990825688073395,1.5363573102549133,0.05,"CPU_CoreUltra, STORAGE_256-512GB  ->  GPU_IntelIntegrated   (confidence=0.90, lift=1.54)"
"['STORAGE_256-512GB', 'GPU_IntelIntegrated']",['RAM_16-32GB'],0.4987405541561713,1.534586320480527,0.10102040816326531,"STORAGE_256-512GB, GPU_IntelIntegrated  ->  RAM_16-32GB   (confidence=0.50, lift=1.53)"
"['RAM_8-16GB', 'STORAGE_SSD']",['CPU_i7/i9'],0.4424083769633508,1.526620455718605,0.08622448979591837,"RAM_8-16GB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.44, lift=1.53)"
"['GPU_NVIDIA', 'PRICE_1200+']",['STORAGE_SSD'],0.6193771626297578,1.5212772415467737,0.0913265306122449,"GPU_NVIDIA, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.62, lift=1.52)"
"['RAM_8-16GB', 'STORAGE_SSD']",['PRICE_1200+'],0.6544502617801047,1.5090853095164767,0.12755102040816327,"RAM_8-16GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.65, lift=1.51)"
['PRICE_700-1200'],['CPU_i5'],0.35403726708074534,1.479558728098637,0.08724489795918368,"PRICE_700-1200  ->  CPU_i5   (confidence=0.35, lift=1.48)"
['CPU_i5'],['PRICE_700-1200'],0.3646055437100213,1.479558728098637,0.08724489795918368,"CPU_i5  ->  PRICE_700-1200   (confidence=0.36, lift=1.48)"
"['PRICE_700-1200', 'RAM_8-16GB']",['STORAGE_SSD'],0.6010928961748634,1.476368516920717,0.05612244897959184,"PRICE_700-1200, RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.60, lift=1.48)"
"['RAM_16-32GB', 'STORAGE_SSD']",['PRICE_1200+'],0.6371308016877637,1.4691486721270788,0.0770408163265306,"RAM_16-32GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.64, lift=1.47)"
"['CPU_i7/i9', 'STORAGE_SSD', 'PRICE_1200+']",['RAM_16-32GB'],0.4742268041237113,1.4591593973037271,0.07040816326530612,"CPU_i7/i9, STORAGE_SSD, PRICE_1200+  ->  RAM_16-32GB   (confidence=0.47, lift=1.46)"
"['CPU_i7/i9', 'PRICE_1200+']",['STORAGE_HDD'],0.31076923076923074,1.4571954361428043,0.05153061224489796,"CPU_i7/i9, PRICE_1200+  ->  STORAGE_HDD   (confidence=0.31, lift=1.46)"
['PRICE_<400'],['GPU_IntelIntegrated'],0.8512396694214877,1.454603096831836,0.10510204081632653,"PRICE_<400  ->  GPU_IntelIntegrated   (confidence=0.85, lift=1.45)"
"['STORAGE_256-512GB', 'STORAGE_SSD']",['PRICE_1200+'],0.6305732484076433,1.4540277257399774,0.050510204081632655,"STORAGE_256-512GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.63, lift=1.45)"
"['CPU_i7/i9', 'RAM_16-32GB']",['STORAGE_256-512GB'],0.42857142857142855,1.4482758620689655,0.05510204081632653,"CPU_i7/i9, RAM_16-32GB  ->  STORAGE_256-512GB   (confidence=0.43, lift=1.45)"
"['CPU_i5', 'STORAGE_128-256GB']",['GPU_IntelIntegrated'],0.8415094339622642,1.4379760161866066,0.11377551020408164,"CPU_i5, STORAGE_128-256GB  ->  GPU_IntelIntegrated   (confidence=0.84, lift=1.44)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.5850340136054422,1.4369256474519632,0.08775510204081632,"CPU_i7/i9, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.59, lift=1.44)"
"['PRICE_1200+', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.5841121495327103,1.4346614199049024,0.12755102040816327,"PRICE_1200+, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.58, lift=1.43)"
"['PRICE_1200+', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.411214953271028,1.418981176780308,0.08979591836734693,"PRICE_1200+, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.41, lift=1.42)"
"['RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD']",['PRICE_1200+'],0.6120996441281139,1.4114297676365921,0.08775510204081632,"RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.61, lift=1.41)"
['CPU_CoreUltra'],['STORAGE_256-512GB'],0.41762452107279696,1.411282864314969,0.055612244897959184,"CPU_CoreUltra  ->  STORAGE_256-512GB   (confidence=0.42, lift=1.41)"
"['CPU_i7/i9', 'PRICE_1200+']",['RAM_16-32GB'],0.4584615384615385,1.4106508875739645,0.0760204081632653,"CPU_i7/i9, PRICE_1200+  ->  RAM_16-32GB   (confidence=0.46, lift=1.41)"
['PRICE_<400'],['STORAGE_128-256GB'],0.4214876033057851,1.4097537584971653,0.05204081632653061,"PRICE_<400  ->  STORAGE_128-256GB   (confidence=0.42, lift=1.41)"
['GPU_AMD'],['STORAGE_512GB-1TB'],0.36,1.408383233532934,0.05510204081632653,"GPU_AMD  ->  STORAGE_512GB-1TB   (confidence=0.36, lift=1.41)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['RAM_16-32GB'],0.4557823129251701,1.402407116692831,0.06836734693877551,"CPU_i7/i9, GPU_IntelIntegrated  ->  RAM_16-32GB   (confidence=0.46, lift=1.40)"
['PRICE_<400'],['RAM_16-32GB'],0.45454545454545453,1.3986013986013985,0.05612244897959184,"PRICE_<400  ->  RAM_16-32GB   (confidence=0.45, lift=1.40)"
"['CPU_i5', 'STORAGE_128-256GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.8164251207729468,1.3951118018439197,0.08622448979591837,"CPU_i5, STORAGE_128-256GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.82, lift=1.40)"
"['CPU_i5', 'RAM_8-16GB', 'STORAGE_128-256GB']",['GPU_IntelIntegrated'],0.8160919540229885,1.394542484642596,0.07244897959183673,"CPU_i5, RAM_8-16GB, STORAGE_128-256GB  ->  GPU_IntelIntegrated   (confidence=0.82, lift=1.39)"
['GPU_AMD'],['PRICE_700-1200'],0.3433333333333333,1.3932367149758453,0.052551020408163264,"GPU_AMD  ->  PRICE_700-1200   (confidence=0.34, lift=1.39)"
"['CPU_i7/i9', 'STORAGE_SSD']",['RAM_16-32GB'],0.4520547945205479,1.3909378292939936,0.08418367346938775,"CPU_i7/i9, STORAGE_SSD  ->  RAM_16-32GB   (confidence=0.45, lift=1.39)"
"['CPU_i5', 'STORAGE_SSD', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.8130081300813008,1.3892728290840015,0.05102040816326531,"CPU_i5, STORAGE_SSD, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.81, lift=1.39)"
"['GPU_NVIDIA', 'STORAGE_HDD']",['PRICE_1200+'],0.5988700564971752,1.3809238949817217,0.05408163265306123,"GPU_NVIDIA, STORAGE_HDD  ->  PRICE_1200+   (confidence=0.60, lift=1.38)"
['GPU_NVIDIA'],['STORAGE_SSD'],0.5617433414043583,1.3797204876598275,0.11836734693877551,"GPU_NVIDIA  ->  STORAGE_SSD   (confidence=0.56, lift=1.38)"
"['CPU_i7/i9', 'GPU_IntelIntegrated']",['STORAGE_256-512GB'],0.40816326530612246,1.3793103448275863,0.061224489795918366,"CPU_i7/i9, GPU_IntelIntegrated  ->  STORAGE_256-512GB   (confidence=0.41, lift=1.38)"
"['CPU_i5', 'RAM_8-16GB', 'STORAGE_128-256GB', 'STORAGE_SSD']",['GPU_IntelIntegrated'],0.802547770700637,1.371398108607889,0.06428571428571428,"CPU_i5, RAM_8-16GB, STORAGE_128-256GB, STORAGE_SSD  ->  GPU_IntelIntegrated   (confidence=0.80, lift=1.37)"
"['CPU_i5', 'PRICE_1200+']",['GPU_IntelIntegrated'],0.8014705882352942,1.3695574132006771,0.055612244897959184,"CPU_i5, PRICE_1200+  ->  GPU_IntelIntegrated   (confidence=0.80, lift=1.37)"
['CPU_i7/i9'],['RAM_16-32GB'],0.44366197183098594,1.3651137594799567,0.12857142857142856,"CPU_i7/i9  ->  RAM_16-32GB   (confidence=0.44, lift=1.37)"
['RAM_16-32GB'],['CPU_i7/i9'],0.3956043956043956,1.3651137594799567,0.12857142857142856,"RAM_16-32GB  ->  CPU_i7/i9   (confidence=0.40, lift=1.37)"
"['CPU_i7/i9', 'RAM_16-32GB']",['PRICE_1200+'],0.5912698412698413,1.3633986928104576,0.0760204081632653,"CPU_i7/i9, RAM_16-32GB  ->  PRICE_1200+   (confidence=0.59, lift=1.36)"
"['RAM_32GB+', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.5869565217391305,1.353452685421995,0.05510204081632653,"RAM_32GB+, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.59, lift=1.35)"
"['PRICE_1200+', 'GPU_IntelIntegrated']",['STORAGE_128-256GB'],0.40420560747663553,1.351950495996938,0.08826530612244898,"PRICE_1200+, GPU_IntelIntegrated  ->  STORAGE_128-256GB   (confidence=0.40, lift=1.35)"
