antecedent,consequent,confidence,lift,support,readable
"['CPU_i5', 'PRICE_1200+', 'STORAGE_SSD']",['STORAGE_256GB'],0.7592592592592593,2.7023872213445674,0.05459387483355526,"CPU_i5, PRICE_1200+, STORAGE_SSD  ->  STORAGE_256GB   (confidence=0.76, lift=2.70)"
"['GPU_NVIDIA', 'PRICE_1200+', 'STORAGE_SSD']",['CPU_i7/i9'],0.8650306748466258,2.6789197394219215,0.09387483355525965,"GPU_NVIDIA, PRICE_1200+, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.87, lift=2.68)"
"['CPU_i5', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['STORAGE_256GB'],0.75,2.6694312796208535,0.08189081225033289,"CPU_i5, STORAGE_SSD, GPU_IntelIntegrated  ->  STORAGE_256GB   (confidence=0.75, lift=2.67)"
"['GPU_NVIDIA', 'RAM_16-32GB']",['PRICE_1200+'],0.9368421052631579,2.6650318979266348,0.059254327563249,"GPU_NVIDIA, RAM_16-32GB  ->  PRICE_1200+   (confidence=0.94, lift=2.67)"
"['RAM_16-32GB', 'GPU_IntelIntegrated']",['STORAGE_512GB'],0.5489130434782609,2.634081122378108,0.06724367509986684,"RAM_16-32GB, GPU_IntelIntegrated  ->  STORAGE_512GB   (confidence=0.55, lift=2.63)"
"['CPU_i5', 'PRICE_1200+', 'STORAGE_SSD']",['RAM_8-16GB'],0.8611111111111112,2.581614548680417,0.061917443408788284,"CPU_i5, PRICE_1200+, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.86, lift=2.58)"
"['CPU_i5', 'RAM_8-16GB', 'GPU_IntelIntegrated']",['STORAGE_256GB'],0.7241379310344828,2.5773819251511685,0.06990679094540612,"CPU_i5, RAM_8-16GB, GPU_IntelIntegrated  ->  STORAGE_256GB   (confidence=0.72, lift=2.58)"
"['STORAGE_256GB', 'PRICE_1200+', 'STORAGE_SSD']",['RAM_8-16GB'],0.8588235294117647,2.5747563696137137,0.09720372836218376,"STORAGE_256GB, PRICE_1200+, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.86, lift=2.57)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_SSD']",['CPU_i7/i9'],0.8235294117647058,2.5503941782898725,0.0559254327563249,"GPU_NVIDIA, STORAGE_HDD, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.82, lift=2.55)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_1TB', 'STORAGE_SSD']",['CPU_i7/i9'],0.8229166666666666,2.548496563573883,0.0525965379494008,"GPU_NVIDIA, STORAGE_HDD, STORAGE_1TB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.82, lift=2.55)"
"['CPU_i5', 'STORAGE_SSD']",['STORAGE_256GB'],0.7136563876651982,2.5400755788462743,0.10785619174434088,"CPU_i5, STORAGE_SSD  ->  STORAGE_256GB   (confidence=0.71, lift=2.54)"
"['STORAGE_256GB', 'PRICE_1200+']",['RAM_8-16GB'],0.8465909090909091,2.5380829250589727,0.09920106524633822,"STORAGE_256GB, PRICE_1200+  ->  RAM_8-16GB   (confidence=0.85, lift=2.54)"
"['STORAGE_1TB', 'CPU_i7/i9', 'STORAGE_SSD']",['PRICE_1200+'],0.8910891089108911,2.534878487848785,0.05992010652463382,"STORAGE_1TB, CPU_i7/i9, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.89, lift=2.53)"
"['GPU_NVIDIA', 'STORAGE_1TB', 'STORAGE_SSD']",['CPU_i7/i9'],0.8173076923076923,2.531126090404441,0.05659121171770972,"GPU_NVIDIA, STORAGE_1TB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.82, lift=2.53)"
"['STORAGE_HDD', 'PRICE_1200+']",['CPU_i7/i9'],0.8151260504201681,2.5243697478991596,0.06458055925432757,"STORAGE_HDD, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.82, lift=2.52)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_1TB', 'STORAGE_SSD']",['PRICE_1200+'],0.8854166666666666,2.5187421085858586,0.05659121171770972,"GPU_NVIDIA, STORAGE_HDD, STORAGE_1TB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.89, lift=2.52)"
"['STORAGE_1TB', 'STORAGE_SSD']",['STORAGE_HDD'],0.6445783132530121,2.5146925363792834,0.07123834886817576,"STORAGE_1TB, STORAGE_SSD  ->  STORAGE_HDD   (confidence=0.64, lift=2.51)"
"['RAM_16-32GB', 'PRICE_1200+']",['CPU_i7/i9'],0.8116883116883117,2.51372339001205,0.08322237017310254,"RAM_16-32GB, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.81, lift=2.51)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_SSD']",['PRICE_1200+'],0.8823529411764706,2.5100267379679146,0.05992010652463382,"GPU_NVIDIA, STORAGE_HDD, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.88, lift=2.51)"
"['CPU_i7/i9', 'STORAGE_SSD']",['GPU_NVIDIA'],0.5078369905956113,2.500889048769207,0.10785619174434088,"CPU_i7/i9, STORAGE_SSD  ->  GPU_NVIDIA   (confidence=0.51, lift=2.50)"
"['GPU_NVIDIA', 'PRICE_1200+']",['CPU_i7/i9'],0.8072916666666666,2.500107388316151,0.10319573901464714,"GPU_NVIDIA, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.81, lift=2.50)"
"['RAM_8-16GB', 'STORAGE_SSD']",['STORAGE_256GB'],0.7014492753623188,2.4966275156260735,0.1611185086551265,"RAM_8-16GB, STORAGE_SSD  ->  STORAGE_256GB   (confidence=0.70, lift=2.50)"
"['GPU_NVIDIA', 'STORAGE_1TB', 'PRICE_1200+']",['CPU_i7/i9'],0.8053097345132744,2.4939695283277072,0.06058588548601864,"GPU_NVIDIA, STORAGE_1TB, PRICE_1200+  ->  CPU_i7/i9   (confidence=0.81, lift=2.49)"
"['GPU_NVIDIA', 'STORAGE_1TB', 'STORAGE_SSD']",['PRICE_1200+'],0.875,2.4891098484848486,0.06058588548601864,"GPU_NVIDIA, STORAGE_1TB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.88, lift=2.49)"
"['CPU_i5', 'PRICE_1200+']",['STORAGE_256GB'],0.6974789915966386,2.4824963160619697,0.05525965379494008,"CPU_i5, PRICE_1200+  ->  STORAGE_256GB   (confidence=0.70, lift=2.48)"
"['GPU_NVIDIA', 'CPU_i7/i9', 'STORAGE_SSD']",['PRICE_1200+'],0.8703703703703703,2.4759399551066217,0.09387483355525965,"GPU_NVIDIA, CPU_i7/i9, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.87, lift=2.48)"
"['CPU_i5', 'PRICE_1200+']",['RAM_8-16GB'],0.8235294117647058,2.46894446401315,0.06524633821571238,"CPU_i5, PRICE_1200+  ->  RAM_8-16GB   (confidence=0.82, lift=2.47)"
"['PRICE_400-700', 'RAM_<8GB']",['STORAGE_HDD'],0.6308724832214765,2.461221999477033,0.06258322237017311,"PRICE_400-700, RAM_<8GB  ->  STORAGE_HDD   (confidence=0.63, lift=2.46)"
"['CPU_i5', 'STORAGE_256GB', 'STORAGE_SSD']",['RAM_8-16GB'],0.8148148148148148,2.4428180675685662,0.08788282290279627,"CPU_i5, STORAGE_256GB, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.81, lift=2.44)"
"['CPU_i5', 'STORAGE_256GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.8130081300813008,2.4374016195251773,0.06657789613848203,"CPU_i5, STORAGE_256GB, STORAGE_SSD, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.81, lift=2.44)"
"['CPU_i5', 'PRICE_1200+', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.8105263157894737,2.4299611303708373,0.05126498002663116,"CPU_i5, PRICE_1200+, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.81, lift=2.43)"
"['STORAGE_HDD', 'STORAGE_SSD']",['CPU_i7/i9'],0.7807017543859649,2.417760897088081,0.059254327563249,"STORAGE_HDD, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.78, lift=2.42)"
"['STORAGE_1TB', 'PRICE_1200+', 'STORAGE_SSD']",['CPU_i7/i9'],0.7758620689655172,2.402772840383932,0.05992010652463382,"STORAGE_1TB, PRICE_1200+, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.78, lift=2.40)"
"['STORAGE_HDD', 'STORAGE_1TB', 'STORAGE_SSD']",['CPU_i7/i9'],0.7757009345794392,2.4022738221408613,0.05525965379494008,"STORAGE_HDD, STORAGE_1TB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.78, lift=2.40)"
"['RAM_16-32GB', 'CPU_i7/i9', 'STORAGE_SSD']",['PRICE_1200+'],0.8439716312056738,2.4008435418009886,0.0792276964047936,"RAM_16-32GB, CPU_i7/i9, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=2.40)"
"['STORAGE_HDD', 'STORAGE_SSD']",['PRICE_1200+'],0.8421052631578947,2.3955342902711325,0.06391478029294274,"STORAGE_HDD, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=2.40)"
"['STORAGE_HDD', 'STORAGE_1TB', 'STORAGE_SSD']",['PRICE_1200+'],0.8411214953271028,2.3927357689039934,0.05992010652463382,"STORAGE_HDD, STORAGE_1TB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.84, lift=2.39)"
"['STORAGE_256GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.7970297029702971,2.389498231260252,0.10719041278295606,"STORAGE_256GB, STORAGE_SSD, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.80, lift=2.39)"
"['RAM_8-16GB', 'PRICE_1200+', 'STORAGE_SSD']",['STORAGE_256GB'],0.6697247706422018,2.383712335318927,0.09720372836218376,"RAM_8-16GB, PRICE_1200+, STORAGE_SSD  ->  STORAGE_256GB   (confidence=0.67, lift=2.38)"
"['RAM_<8GB', 'STORAGE_HDD']",['PRICE_400-700'],0.5340909090909091,2.37338622915546,0.06258322237017311,"RAM_<8GB, STORAGE_HDD  ->  PRICE_400-700   (confidence=0.53, lift=2.37)"
"['PRICE_700-1200', 'STORAGE_256GB', 'STORAGE_SSD']",['RAM_8-16GB'],0.7830188679245284,2.34749369186156,0.05525965379494008,"PRICE_700-1200, STORAGE_256GB, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.78, lift=2.35)"
['RAM_<8GB'],['CPU_Other'],0.41297935103244837,2.3319360347772085,0.09320905459387484,"RAM_<8GB  ->  CPU_Other   (confidence=0.41, lift=2.33)"
['CPU_Other'],['RAM_<8GB'],0.5263157894736842,2.3319360347772085,0.09320905459387484,"CPU_Other  ->  RAM_<8GB   (confidence=0.53, lift=2.33)"
"['STORAGE_512GB', 'CPU_i7/i9']",['RAM_16-32GB'],0.6742424242424242,2.328073841866945,0.059254327563249,"STORAGE_512GB, CPU_i7/i9  ->  RAM_16-32GB   (confidence=0.67, lift=2.33)"
"['GPU_NVIDIA', 'STORAGE_SSD']",['CPU_i7/i9'],0.75,2.322680412371134,0.10785619174434088,"GPU_NVIDIA, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.75, lift=2.32)"
['STORAGE_HDD'],['STORAGE_1TB'],0.6909090909090909,2.321578198088265,0.17709720372836218,"STORAGE_HDD  ->  STORAGE_1TB   (confidence=0.69, lift=2.32)"
['STORAGE_1TB'],['STORAGE_HDD'],0.5950782997762863,2.321578198088265,0.17709720372836218,"STORAGE_1TB  ->  STORAGE_HDD   (confidence=0.60, lift=2.32)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_1TB', 'CPU_i7/i9']",['PRICE_1200+'],0.8155339805825242,2.319947043248014,0.0559254327563249,"GPU_NVIDIA, STORAGE_HDD, STORAGE_1TB, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.82, lift=2.32)"
"['STORAGE_256GB', 'CPU_i7/i9', 'STORAGE_SSD']",['RAM_8-16GB'],0.7698412698412699,2.3079872002027693,0.06458055925432757,"STORAGE_256GB, CPU_i7/i9, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.77, lift=2.31)"
"['GPU_NVIDIA', 'STORAGE_1TB', 'CPU_i7/i9']",['PRICE_1200+'],0.8053097345132744,2.2908621614373827,0.06058588548601864,"GPU_NVIDIA, STORAGE_1TB, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.81, lift=2.29)"
"['RAM_<8GB', 'GPU_IntelIntegrated']",['CPU_Other'],0.4051724137931034,2.2878532538242156,0.06258322237017311,"RAM_<8GB, GPU_IntelIntegrated  ->  CPU_Other   (confidence=0.41, lift=2.29)"
"['CPU_i5', 'RAM_8-16GB']",['STORAGE_256GB'],0.6409090909090909,2.2811503662214565,0.09387483355525965,"CPU_i5, RAM_8-16GB  ->  STORAGE_256GB   (confidence=0.64, lift=2.28)"
"['RAM_8-16GB', 'GPU_IntelIntegrated']",['STORAGE_256GB'],0.6404494382022472,2.2795143511369083,0.11384820239680427,"RAM_8-16GB, GPU_IntelIntegrated  ->  STORAGE_256GB   (confidence=0.64, lift=2.28)"
"['STORAGE_512GB', 'STORAGE_SSD']",['RAM_16-32GB'],0.6594202898550725,2.276894885890388,0.06058588548601864,"STORAGE_512GB, STORAGE_SSD  ->  RAM_16-32GB   (confidence=0.66, lift=2.28)"
"['CPU_i7/i9', 'RAM_8-16GB', 'STORAGE_SSD']",['STORAGE_256GB'],0.6381578947368421,2.2713581940633576,0.06458055925432757,"CPU_i7/i9, RAM_8-16GB, STORAGE_SSD  ->  STORAGE_256GB   (confidence=0.64, lift=2.27)"
"['GPU_NVIDIA', 'CPU_i7/i9', 'PRICE_1200+']",['STORAGE_HDD'],0.5806451612903226,2.2652702136573106,0.05992010652463382,"GPU_NVIDIA, CPU_i7/i9, PRICE_1200+  ->  STORAGE_HDD   (confidence=0.58, lift=2.27)"
"['STORAGE_256GB', 'STORAGE_SSD']",['RAM_8-16GB'],0.7538940809968847,2.26017746438587,0.1611185086551265,"STORAGE_256GB, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.75, lift=2.26)"
"['CPU_i7/i9', 'STORAGE_SSD']",['PRICE_1200+'],0.7931034482758621,2.256138975966562,0.16844207723035953,"CPU_i7/i9, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.79, lift=2.26)"
"['STORAGE_256GB', 'RAM_8-16GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['CPU_i5'],0.6211180124223602,2.2425943621595796,0.06657789613848203,"STORAGE_256GB, RAM_8-16GB, STORAGE_SSD, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.62, lift=2.24)"
"['GPU_NVIDIA', 'CPU_i7/i9', 'PRICE_1200+', 'STORAGE_SSD']",['STORAGE_HDD'],0.574468085106383,2.241171594363084,0.05392809587217044,"GPU_NVIDIA, CPU_i7/i9, PRICE_1200+, STORAGE_SSD  ->  STORAGE_HDD   (confidence=0.57, lift=2.24)"
['RAM_16-32GB'],['STORAGE_512GB'],0.46436781609195404,2.2283720759428594,0.13448735019973368,"RAM_16-32GB  ->  STORAGE_512GB   (confidence=0.46, lift=2.23)"
['STORAGE_512GB'],['RAM_16-32GB'],0.645367412140575,2.228372075942859,0.13448735019973368,"STORAGE_512GB  ->  RAM_16-32GB   (confidence=0.65, lift=2.23)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'CPU_i7/i9']",['PRICE_1200+'],0.782608695652174,2.2262845849802373,0.05992010652463382,"GPU_NVIDIA, STORAGE_HDD, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.78, lift=2.23)"
"['CPU_i7/i9', 'RAM_8-16GB']",['GPU_NVIDIA'],0.4517766497461929,2.22481484563535,0.059254327563249,"CPU_i7/i9, RAM_8-16GB  ->  GPU_NVIDIA   (confidence=0.45, lift=2.22)"
"['GPU_NVIDIA', 'RAM_8-16GB']",['STORAGE_HDD'],0.5694444444444444,2.2215728715728713,0.05459387483355526,"GPU_NVIDIA, RAM_8-16GB  ->  STORAGE_HDD   (confidence=0.57, lift=2.22)"
"['STORAGE_512GB', 'GPU_IntelIntegrated']",['RAM_16-32GB'],0.643312101910828,2.221275349586353,0.06724367509986684,"STORAGE_512GB, GPU_IntelIntegrated  ->  RAM_16-32GB   (confidence=0.64, lift=2.22)"
"['STORAGE_256GB', 'RAM_8-16GB', 'GPU_IntelIntegrated']",['CPU_i5'],0.6140350877192983,2.2170209176788127,0.06990679094540612,"STORAGE_256GB, RAM_8-16GB, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.61, lift=2.22)"
"['PRICE_400-700', 'GPU_IntelIntegrated']",['RAM_<8GB'],0.5,2.215339233038348,0.061917443408788284,"PRICE_400-700, GPU_IntelIntegrated  ->  RAM_<8GB   (confidence=0.50, lift=2.22)"
"['RAM_8-16GB', 'PRICE_1200+']",['STORAGE_256GB'],0.6208333333333333,2.2096958925750396,0.09920106524633822,"RAM_8-16GB, PRICE_1200+  ->  STORAGE_256GB   (confidence=0.62, lift=2.21)"
"['CPU_i7/i9', 'RAM_8-16GB', 'STORAGE_SSD']",['PRICE_1200+'],0.7763157894736842,2.2083831738437003,0.07856191744340879,"CPU_i7/i9, RAM_8-16GB, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.78, lift=2.21)"
"['CPU_i5', 'STORAGE_SSD']",['RAM_8-16GB'],0.73568281938326,2.205580029368576,0.11118508655126498,"CPU_i5, STORAGE_SSD  ->  RAM_8-16GB   (confidence=0.74, lift=2.21)"
['CPU_Other'],['PRICE_<400'],0.33458646616541354,2.204161720089698,0.059254327563249,"CPU_Other  ->  PRICE_<400   (confidence=0.33, lift=2.20)"
['PRICE_<400'],['CPU_Other'],0.39035087719298245,2.2041617200896977,0.059254327563249,"PRICE_<400  ->  CPU_Other   (confidence=0.39, lift=2.20)"
"['PRICE_700-1200', 'STORAGE_256GB']",['RAM_8-16GB'],0.7350427350427351,2.203661053960455,0.05725699067909454,"PRICE_700-1200, STORAGE_256GB  ->  RAM_8-16GB   (confidence=0.74, lift=2.20)"
"['GPU_NVIDIA', 'CPU_i7/i9']",['STORAGE_HDD'],0.5637254901960784,2.1992615227909345,0.07656458055925433,"GPU_NVIDIA, CPU_i7/i9  ->  STORAGE_HDD   (confidence=0.56, lift=2.20)"
"['STORAGE_256GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['CPU_i5'],0.6089108910891089,2.1985196115765424,0.08189081225033289,"STORAGE_256GB, STORAGE_SSD, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.61, lift=2.20)"
"['STORAGE_256GB', 'GPU_IntelIntegrated']",['CPU_i5'],0.6024590163934426,2.1752246216897855,0.09786950732356857,"STORAGE_256GB, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.60, lift=2.18)"
"['STORAGE_1TB', 'PRICE_1200+']",['STORAGE_HDD'],0.5573770491803278,2.1744943581009153,0.06790945406125166,"STORAGE_1TB, PRICE_1200+  ->  STORAGE_HDD   (confidence=0.56, lift=2.17)"
"['GPU_NVIDIA', 'STORAGE_HDD']",['CPU_i7/i9'],0.7012195121951219,2.1716117676640683,0.07656458055925433,"GPU_NVIDIA, STORAGE_HDD  ->  CPU_i7/i9   (confidence=0.70, lift=2.17)"
"['GPU_NVIDIA', 'CPU_i7/i9']",['PRICE_1200+'],0.7598039215686274,2.1614119132501486,0.10319573901464714,"GPU_NVIDIA, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.76, lift=2.16)"
"['CPU_i5', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.7195121951219512,2.1571004332797816,0.07856191744340879,"CPU_i5, STORAGE_SSD, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.72, lift=2.16)"
"['GPU_NVIDIA', 'STORAGE_HDD', 'STORAGE_1TB']",['CPU_i7/i9'],0.6959459459459459,2.1552800222903317,0.06857523302263649,"GPU_NVIDIA, STORAGE_HDD, STORAGE_1TB  ->  CPU_i7/i9   (confidence=0.70, lift=2.16)"
"['GPU_NVIDIA', 'PRICE_1200+', 'STORAGE_SSD']",['STORAGE_HDD'],0.5521472392638037,2.154091307465541,0.05992010652463382,"GPU_NVIDIA, PRICE_1200+, STORAGE_SSD  ->  STORAGE_HDD   (confidence=0.55, lift=2.15)"
"['STORAGE_HDD', 'PRICE_700-1200']",['STORAGE_1TB'],0.639344262295082,2.1483111453405215,0.05193075898801598,"STORAGE_HDD, PRICE_700-1200  ->  STORAGE_1TB   (confidence=0.64, lift=2.15)"
"['GPU_NVIDIA', 'STORAGE_SSD']",['PRICE_1200+'],0.7546296296296297,2.146692620650954,0.1085219707057257,"GPU_NVIDIA, STORAGE_SSD  ->  PRICE_1200+   (confidence=0.75, lift=2.15)"
"['PRICE_400-700', 'STORAGE_HDD']",['STORAGE_1TB'],0.6386554621848739,2.145996653695035,0.05059920106524634,"PRICE_400-700, STORAGE_HDD  ->  STORAGE_1TB   (confidence=0.64, lift=2.15)"
"['CPU_i5', 'STORAGE_256GB', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.7142857142857143,2.1414314228685485,0.06990679094540612,"CPU_i5, STORAGE_256GB, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.71, lift=2.14)"
"['RAM_16-32GB', 'STORAGE_SSD']",['STORAGE_512GB'],0.441747572815534,2.1198238158751823,0.06058588548601864,"RAM_16-32GB, STORAGE_SSD  ->  STORAGE_512GB   (confidence=0.44, lift=2.12)"
"['RAM_16-32GB', 'STORAGE_SSD']",['CPU_i7/i9'],0.6844660194174758,2.1197277549794817,0.09387483355525965,"RAM_16-32GB, STORAGE_SSD  ->  CPU_i7/i9   (confidence=0.68, lift=2.12)"
"['CPU_i7/i9', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['PRICE_1200+'],0.7445255474452555,2.117949568679496,0.06790945406125166,"CPU_i7/i9, STORAGE_SSD, GPU_IntelIntegrated  ->  PRICE_1200+   (confidence=0.74, lift=2.12)"
"['PRICE_700-1200', 'STORAGE_1TB']",['STORAGE_HDD'],0.5416666666666666,2.113203463203463,0.05193075898801598,"PRICE_700-1200, STORAGE_1TB  ->  STORAGE_HDD   (confidence=0.54, lift=2.11)"
"['STORAGE_256GB', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.7008196721311475,2.1010601747325017,0.11384820239680427,"STORAGE_256GB, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.70, lift=2.10)"
['GPU_NVIDIA'],['STORAGE_HDD'],0.5377049180327869,2.097747498403236,0.10918774966711052,"GPU_NVIDIA  ->  STORAGE_HDD   (confidence=0.54, lift=2.10)"
['STORAGE_HDD'],['GPU_NVIDIA'],0.42597402597402595,2.097747498403236,0.10918774966711052,"STORAGE_HDD  ->  GPU_NVIDIA   (confidence=0.43, lift=2.10)"
"['RAM_16-32GB', 'CPU_i7/i9']",['STORAGE_512GB'],0.4362745098039216,2.09356010774917,0.059254327563249,"RAM_16-32GB, CPU_i7/i9  ->  STORAGE_512GB   (confidence=0.44, lift=2.09)"
"['CPU_i5', 'STORAGE_256GB', 'PRICE_1200+']",['STORAGE_SSD'],0.9879518072289156,2.0870655618253604,0.05459387483355526,"CPU_i5, STORAGE_256GB, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.99, lift=2.09)"
"['GPU_NVIDIA', 'RAM_16-32GB', 'CPU_i7/i9', 'PRICE_1200+']",['STORAGE_SSD'],0.9875,2.0861111111111112,0.0525965379494008,"GPU_NVIDIA, RAM_16-32GB, CPU_i7/i9, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.99, lift=2.09)"
"['CPU_i5', 'STORAGE_256GB', 'RAM_8-16GB', 'PRICE_1200+']",['STORAGE_SSD'],0.987012987012987,2.0850822876139334,0.05059920106524634,"CPU_i5, STORAGE_256GB, RAM_8-16GB, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.99, lift=2.09)"
['CPU_i7/i9'],['GPU_NVIDIA'],0.42061855670103093,2.071374007098192,0.13581890812250333,"CPU_i7/i9  ->  GPU_NVIDIA   (confidence=0.42, lift=2.07)"
['GPU_NVIDIA'],['CPU_i7/i9'],0.6688524590163935,2.071374007098192,0.13581890812250333,"GPU_NVIDIA  ->  CPU_i7/i9   (confidence=0.67, lift=2.07)"
"['STORAGE_256GB', 'RAM_8-16GB', 'PRICE_1200+']",['STORAGE_SSD'],0.9798657718120806,2.0699836698477427,0.09720372836218376,"STORAGE_256GB, RAM_8-16GB, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.98, lift=2.07)"
"['STORAGE_256GB', 'CPU_i7/i9', 'RAM_8-16GB']",['STORAGE_SSD'],0.9797979797979798,2.0698404580261123,0.06458055925432757,"STORAGE_256GB, CPU_i7/i9, RAM_8-16GB  ->  STORAGE_SSD   (confidence=0.98, lift=2.07)"
"['STORAGE_256GB', 'CPU_i7/i9', 'PRICE_1200+']",['STORAGE_SSD'],0.9767441860465116,2.0633892650377783,0.0559254327563249,"STORAGE_256GB, CPU_i7/i9, PRICE_1200+  ->  STORAGE_SSD   (confidence=0.98, lift=2.06)"
"['RAM_8-16GB', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['CPU_i5'],0.5700483091787439,2.058203270159792,0.07856191744340879,"RAM_8-16GB, STORAGE_SSD, GPU_IntelIntegrated  ->  CPU_i5   (confidence=0.57, lift=2.06)"
"['STORAGE_256GB', 'RAM_8-16GB', 'PRICE_1200+', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.9739130434782609,2.0574084265883936,0.07456724367509987,"STORAGE_256GB, RAM_8-16GB, PRICE_1200+, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.97, lift=2.06)"
"['GPU_NVIDIA', 'PRICE_1200+']",['STORAGE_HDD'],0.5260416666666666,2.0522456709956707,0.06724367509986684,"GPU_NVIDIA, PRICE_1200+  ->  STORAGE_HDD   (confidence=0.53, lift=2.05)"
"['STORAGE_HDD', 'STORAGE_1TB', 'CPU_i7/i9']",['PRICE_1200+'],0.72,2.0481818181818183,0.05992010652463382,"STORAGE_HDD, STORAGE_1TB, CPU_i7/i9  ->  PRICE_1200+   (confidence=0.72, lift=2.05)"
"['PRICE_1200+', 'STORAGE_SSD']",['GPU_NVIDIA'],0.41581632653061223,2.0477249916359987,0.1085219707057257,"PRICE_1200+, STORAGE_SSD  ->  GPU_NVIDIA   (confidence=0.42, lift=2.05)"
"['GPU_NVIDIA', 'STORAGE_1TB']",['CPU_i7/i9'],0.6608187134502924,2.0464942424790498,0.07523302263648468,"GPU_NVIDIA, STORAGE_1TB  ->  CPU_i7/i9   (confidence=0.66, lift=2.05)"
"['PRICE_1200+', 'STORAGE_SSD', 'GPU_IntelIntegrated']",['RAM_8-16GB'],0.6824644549763034,2.0460311604279595,0.09587217043941411,"PRICE_1200+, STORAGE_SSD, GPU_IntelIntegrated  ->  RAM_8-16GB   (confidence=0.68, lift=2.05)"
"['STORAGE_256GB', 'PRICE_1200+', 'GPU_IntelIntegrated']",['STORAGE_SSD'],0.968,2.044917018284107,0.08055925432756325,"STORAGE_256GB, PRICE_1200+, GPU_IntelIntegrated  ->  STORAGE_SSD   (confidence=0.97, lift=2.04)"
"['CPU_i5', 'STORAGE_256GB']",['RAM_8-16GB'],0.6811594202898551,2.042118661228268,0.09387483355525965,"CPU_i5, STORAGE_256GB  ->  RAM_8-16GB   (confidence=0.68, lift=2.04)"
